ANNIO,DESC_CONSUMO,diag_group,iafas,tipo_consumo,total_neto,total_cantidad
2024,ESPONJA DE GASA QUIRURGICA RADIOPACA ESTERIL 7.5 cm x 7.5 cm x 10,Linfomas,FISSAL,INSUMO,1521.08,337
2024,ESPONJA DE GASA QUIRURGICA RADIOPACA ESTERIL 7.5 cm x 7.5 cm x 10,Linfomas,SIS,INSUMO,4.6,1
2024,ESPONJA DE GASA QUIRURGICA RADIOPACA ESTERIL 7.5 cm x 7.5 cm x 10,Mama,FISSAL,INSUMO,12641.32,2799
2024,ESPONJA DE GASA QUIRURGICA RADIOPACA ESTERIL 7.5 cm x 7.5 cm x 10,Mama,SIS,INSUMO,86.14,19
2024,ESPONJA DE GASA QUIRURGICA RADIOPACA ESTERIL 7.5 cm x 7.5 cm x 10,Próstata,FISSAL,INSUMO,3130.26,693
2024,ESPONJA DE GASA QUIRURGICA RADIOPACA ESTERIL 7.5 cm x 7.5 cm x 10,Próstata,SIS,INSUMO,9.2,2
2024,ESPONJA HEMOSTATICA DE COLAGENO 10 cm X 12 cm,Colon,FISSAL,INSUMO,662.16,9
2024,ESPONJA HEMOSTATICA DE COLAGENO 10 cm X 12 cm,Cuello uterino,FISSAL,INSUMO,2675.92,45
2024,ESPONJA HEMOSTATICA DE COLAGENO 10 cm X 12 cm,Cuello uterino,SIS,INSUMO,47.12,1
2024,ESPONJA HEMOSTATICA DE COLAGENO 10 cm X 12 cm,Estómago,FISSAL,INSUMO,354.64,5
2024,ESPONJA HEMOSTATICA DE COLAGENO 10 cm X 12 cm,Leucemias,FISSAL,INSUMO,528.24,7
2024,ESPONJA HEMOSTATICA DE COLAGENO 10 cm X 12 cm,Linfomas,FISSAL,INSUMO,1324.32,18
2024,ESPONJA HEMOSTATICA DE COLAGENO 10 cm X 12 cm,Mama,FISSAL,INSUMO,3459.6,49
2024,ESPONJA HEMOSTATICA DE COLAGENO 10 cm X 12 cm,Mama,SIS,INSUMO,86.8,1
2024,ESPONJA HEMOSTATICA DE COLAGENO 10 cm X 12 cm,Próstata,FISSAL,INSUMO,362.08,6
2024,ESPONJA LIMPIADORA DE ELECTRODO PARA LAPIZ DE ELECTROBISTURI DE 4.5 cm X 4.5 cm,Colon,FISSAL,INSUMO,0.0,233
2024,ESPONJA LIMPIADORA DE ELECTRODO PARA LAPIZ DE ELECTROBISTURI DE 4.5 cm X 4.5 cm,Colon,SIS,INSUMO,0.0,4
2024,ESPONJA LIMPIADORA DE ELECTRODO PARA LAPIZ DE ELECTROBISTURI DE 4.5 cm X 4.5 cm,Cuello uterino,FISSAL,INSUMO,0.0,343
2024,ESPONJA LIMPIADORA DE ELECTRODO PARA LAPIZ DE ELECTROBISTURI DE 4.5 cm X 4.5 cm,Cuello uterino,SIS,INSUMO,0.0,9
2024,ESPONJA LIMPIADORA DE ELECTRODO PARA LAPIZ DE ELECTROBISTURI DE 4.5 cm X 4.5 cm,Estómago,FISSAL,INSUMO,0.0,210
2024,ESPONJA LIMPIADORA DE ELECTRODO PARA LAPIZ DE ELECTROBISTURI DE 4.5 cm X 4.5 cm,Estómago,SIS,INSUMO,0.0,4
2024,ESPONJA LIMPIADORA DE ELECTRODO PARA LAPIZ DE ELECTROBISTURI DE 4.5 cm X 4.5 cm,Leucemias,FISSAL,INSUMO,0.0,120
2024,ESPONJA LIMPIADORA DE ELECTRODO PARA LAPIZ DE ELECTROBISTURI DE 4.5 cm X 4.5 cm,Leucemias,SIS,INSUMO,0.0,2
2024,ESPONJA LIMPIADORA DE ELECTRODO PARA LAPIZ DE ELECTROBISTURI DE 4.5 cm X 4.5 cm,Linfomas,FISSAL,INSUMO,0.0,80
2024,ESPONJA LIMPIADORA DE ELECTRODO PARA LAPIZ DE ELECTROBISTURI DE 4.5 cm X 4.5 cm,Mama,FISSAL,INSUMO,0.0,1387
2024,ESPONJA LIMPIADORA DE ELECTRODO PARA LAPIZ DE ELECTROBISTURI DE 4.5 cm X 4.5 cm,Mama,SIS,INSUMO,0.0,12
2024,ESPONJA LIMPIADORA DE ELECTRODO PARA LAPIZ DE ELECTROBISTURI DE 4.5 cm X 4.5 cm,Próstata,FISSAL,INSUMO,0.0,379
2024,ESPONJA LIMPIADORA DE ELECTRODO PARA LAPIZ DE ELECTROBISTURI DE 4.5 cm X 4.5 cm,Próstata,SIS,INSUMO,0.0,2
2024,"ESPONJA NEUROQUIRURGICA 1/2"" X 1"" 10 UNIDADES",Cuello uterino,FISSAL,INSUMO,45.87,1
2024,"ESPONJA NEUROQUIRURGICA 1/2"" X 1"" 10 UNIDADES",Leucemias,FISSAL,INSUMO,45.87,1
2024,"ESPONJA NEUROQUIRURGICA 1/2"" X 1"" 10 UNIDADES",Linfomas,FISSAL,INSUMO,55.8,1
2024,"ESPONJA NEUROQUIRURGICA 1/2"" X 1"" 10 UNIDADES",Mama,FISSAL,INSUMO,809.58,17
2024,"ESPONJA NEUROQUIRURGICA CON HILO RADIOPACO 1"" X 3""",Leucemias,FISSAL,INSUMO,204.6,3
2024,"ESPONJA NEUROQUIRURGICA CON HILO RADIOPACO 1"" X 3""",Mama,FISSAL,INSUMO,613.8,9
2024,ESTILETE DE INTUBACION 10 FR x 4.0 mm,Leucemias,FISSAL,INSUMO,148.8,4
2024,ESTILETE DE INTUBACION 10 FR x 4.0 mm,Mama,FISSAL,INSUMO,37.2,1
2024,ESTILETE DE INTUBACION 14 FR X 5 mm,Colon,FISSAL,INSUMO,691.52,13
2024,ESTILETE DE INTUBACION 14 FR X 5 mm,Cuello uterino,FISSAL,INSUMO,237.98000000000002,5
2024,ESTILETE DE INTUBACION 14 FR X 5 mm,Estómago,FISSAL,INSUMO,353.15,6
2024,ESTILETE DE INTUBACION 14 FR X 5 mm,Leucemias,FISSAL,INSUMO,4238.8,86
2024,ESTILETE DE INTUBACION 14 FR X 5 mm,Linfomas,FISSAL,INSUMO,1814.16,32
2024,ESTILETE DE INTUBACION 14 FR X 5 mm,Mama,FISSAL,INSUMO,126.38,2
2024,ESTILETE DE INTUBACION 14 FR X 5 mm,Próstata,FISSAL,INSUMO,126.38,2
2024,ESTILETE DE INTUBACION 6 FR X 2.0 mm,Leucemias,FISSAL,INSUMO,292.64,8
2024,ESTILETE DE INTUBACION 6 FR X 2.0 mm,Linfomas,FISSAL,INSUMO,141.36,4
2024,ESTRIOL,Colon,FISSAL,MEDICAMENTO,406.20000000000005,8
2024,ESTRIOL,Cuello uterino,FISSAL,MEDICAMENTO,15236.7,298
2024,ESTRIOL,Cuello uterino,SIS,MEDICAMENTO,460.5,9
2024,ESTRIOL,Leucemias,FISSAL,MEDICAMENTO,103.9,2
2024,ESTRIOL,Mama,FISSAL,MEDICAMENTO,760.45,15
2024,ETILEFRINA,Colon,FISSAL,MEDICAMENTO,126.81,11
2024,ETILEFRINA,Cuello uterino,FISSAL,MEDICAMENTO,79.77,7
2024,ETILEFRINA,Estómago,FISSAL,MEDICAMENTO,141.15,13
2024,ETILEFRINA,Leucemias,FISSAL,MEDICAMENTO,83.85,7
2024,ETILEFRINA,Linfomas,FISSAL,MEDICAMENTO,75.69,7
2024,ETILEFRINA,Mama,FISSAL,MEDICAMENTO,325.23,29
2024,ETILEFRINA,Mama,SIS,MEDICAMENTO,24.54,2
2024,ETILEFRINA,Próstata,FISSAL,MEDICAMENTO,214.77,19
2024,EXEMESTANO,Colon,FISSAL,MEDICAMENTO,0.0,180
2024,EXEMESTANO,Mama,FISSAL,MEDICAMENTO,0.0,10251
2024,EXEMESTANO,Mama,SIS,MEDICAMENTO,0.0,300
2024,EXTENSION BIFURCADA DOS VALVULAS SIN AGUJA X 12 cm,Colon,FISSAL,INSUMO,15318.26,1335
2024,EXTENSION BIFURCADA DOS VALVULAS SIN AGUJA X 12 cm,Cuello uterino,FISSAL,INSUMO,53678.57,4695
2024,EXTENSION BIFURCADA DOS VALVULAS SIN AGUJA X 12 cm,Estómago,FISSAL,INSUMO,19977.86,1707
2024,EXTENSION BIFURCADA DOS VALVULAS SIN AGUJA X 12 cm,Leucemias,FISSAL,INSUMO,69767.81,5875
2024,EXTENSION BIFURCADA DOS VALVULAS SIN AGUJA X 12 cm,Leucemias,SIS,INSUMO,193.8,17
2024,EXTENSION BIFURCADA DOS VALVULAS SIN AGUJA X 12 cm,Linfomas,FISSAL,INSUMO,16054.78,1366
2024,EXTENSION BIFURCADA DOS VALVULAS SIN AGUJA X 12 cm,Linfomas,SIS,INSUMO,22.8,2
2024,EXTENSION BIFURCADA DOS VALVULAS SIN AGUJA X 12 cm,Mama,FISSAL,INSUMO,122451.81,10682
2024,EXTENSION BIFURCADA DOS VALVULAS SIN AGUJA X 12 cm,Mama,SIS,INSUMO,67.92,4
2024,EXTENSION BIFURCADA DOS VALVULAS SIN AGUJA X 12 cm,Próstata,FISSAL,INSUMO,7097.82,622
2024,EXTENSOR DE ELECTROBISTURI TIPO BOLA 13.5 cm,Colon,FISSAL,INSUMO,0.0,6
2024,EXTENSOR DE ELECTROBISTURI TIPO BOLA 13.5 cm,Cuello uterino,FISSAL,INSUMO,0.0,3
2024,EXTENSOR DE ELECTROBISTURI TIPO BOLA 13.5 cm,Estómago,FISSAL,INSUMO,0.0,4
2024,EXTENSOR DE ELECTROBISTURI TIPO BOLA 13.5 cm,Leucemias,FISSAL,INSUMO,0.0,3
2024,EXTENSOR DE ELECTROBISTURI TIPO BOLA 13.5 cm,Próstata,FISSAL,INSUMO,0.0,1
2024,EXTENSOR DE ELECTROBISTURI TIPO CUCHILLA 12.5 cm,Mama,FISSAL,INSUMO,0.0,1
2024,EXTENSOR DE ELECTROBISTURI TIPO CUCHILLA 15 cm,Colon,FISSAL,INSUMO,0.0,200
2024,EXTENSOR DE ELECTROBISTURI TIPO CUCHILLA 15 cm,Colon,SIS,INSUMO,0.0,2
2024,EXTENSOR DE ELECTROBISTURI TIPO CUCHILLA 15 cm,Cuello uterino,FISSAL,INSUMO,0.0,137
2024,EXTENSOR DE ELECTROBISTURI TIPO CUCHILLA 15 cm,Cuello uterino,SIS,INSUMO,0.0,1
2024,EXTENSOR DE ELECTROBISTURI TIPO CUCHILLA 15 cm,Estómago,FISSAL,INSUMO,0.0,161
2024,EXTENSOR DE ELECTROBISTURI TIPO CUCHILLA 15 cm,Estómago,SIS,INSUMO,0.0,2
2024,EXTENSOR DE ELECTROBISTURI TIPO CUCHILLA 15 cm,Leucemias,FISSAL,INSUMO,0.0,17
2024,EXTENSOR DE ELECTROBISTURI TIPO CUCHILLA 15 cm,Linfomas,FISSAL,INSUMO,0.0,25
2024,EXTENSOR DE ELECTROBISTURI TIPO CUCHILLA 15 cm,Mama,FISSAL,INSUMO,0.0,81
2024,EXTENSOR DE ELECTROBISTURI TIPO CUCHILLA 15 cm,Próstata,FISSAL,INSUMO,0.0,46
2024,"Ecocardiografía Doppler, con onda de pulsos y/u onda continua con indicacion de espectro (anotar separadamente además de los códigos para imágenes ecocardiográficas); completa",Colon,FISSAL,PROCEDIMIENTO,522.1,10
2024,"Ecocardiografía Doppler, con onda de pulsos y/u onda continua con indicacion de espectro (anotar separadamente además de los códigos para imágenes ecocardiográficas); completa",Cuello uterino,FISSAL,PROCEDIMIENTO,365.47,7
2024,"Ecocardiografía Doppler, con onda de pulsos y/u onda continua con indicacion de espectro (anotar separadamente además de los códigos para imágenes ecocardiográficas); completa",Cuello uterino,SIS,PROCEDIMIENTO,52.21,1
2024,"Ecocardiografía Doppler, con onda de pulsos y/u onda continua con indicacion de espectro (anotar separadamente además de los códigos para imágenes ecocardiográficas); completa",Estómago,FISSAL,PROCEDIMIENTO,417.68,8
2024,"Ecocardiografía Doppler, con onda de pulsos y/u onda continua con indicacion de espectro (anotar separadamente además de los códigos para imágenes ecocardiográficas); completa",Estómago,SIS,PROCEDIMIENTO,52.21,1
2024,"Ecocardiografía Doppler, con onda de pulsos y/u onda continua con indicacion de espectro (anotar separadamente además de los códigos para imágenes ecocardiográficas); completa",Leucemias,FISSAL,PROCEDIMIENTO,2819.34,55
2024,"Ecocardiografía Doppler, con onda de pulsos y/u onda continua con indicacion de espectro (anotar separadamente además de los códigos para imágenes ecocardiográficas); completa",Linfomas,FISSAL,PROCEDIMIENTO,1200.83,23
2024,"Ecocardiografía Doppler, con onda de pulsos y/u onda continua con indicacion de espectro (anotar separadamente además de los códigos para imágenes ecocardiográficas); completa",Mama,FISSAL,PROCEDIMIENTO,313.26,6
2024,"Ecocardiografía Doppler, con onda de pulsos y/u onda continua con indicacion de espectro (anotar separadamente además de los códigos para imágenes ecocardiográficas); completa",Próstata,FISSAL,PROCEDIMIENTO,313.26,6
2024,"Ecocardiografía transesofágica, en tiempo real con documentacion de la imagen (2D), (con o sin registro en modo M); adquisicion de imágenes, interpretación e informe, solamente",Leucemias,FISSAL,PROCEDIMIENTO,37.88,2
2024,"Ecocardiografía transesofágica, en tiempo real con documentacion de la imagen (2D), (con o sin registro en modo M); adquisicion de imágenes, interpretación e informe, solamente",Linfomas,FISSAL,PROCEDIMIENTO,37.88,2
2024,"Ecocardiografía transesofágica, en tiempo real con documentacion de la imagen (2D), (con o sin registro en modo M); adquisicion de imágenes, interpretación e informe, solamente",Mama,FISSAL,PROCEDIMIENTO,18.94,1
2024,"Ecocardiografía transtorácica, en tiempo real con documentacion de la imagen (2D) con o sin registroen modo M, cuando se realice, completa, sin ecocardiografía espectral o Doppler color",Colon,FISSAL,PROCEDIMIENTO,930.95,43
2024,"Ecocardiografía transtorácica, en tiempo real con documentacion de la imagen (2D) con o sin registroen modo M, cuando se realice, completa, sin ecocardiografía espectral o Doppler color",Cuello uterino,FISSAL,PROCEDIMIENTO,866.0,40
2024,"Ecocardiografía transtorácica, en tiempo real con documentacion de la imagen (2D) con o sin registroen modo M, cuando se realice, completa, sin ecocardiografía espectral o Doppler color",Cuello uterino,SIS,PROCEDIMIENTO,21.65,1
2024,"Ecocardiografía transtorácica, en tiempo real con documentacion de la imagen (2D) con o sin registroen modo M, cuando se realice, completa, sin ecocardiografía espectral o Doppler color",Estómago,FISSAL,PROCEDIMIENTO,1363.95,63
2024,"Ecocardiografía transtorácica, en tiempo real con documentacion de la imagen (2D) con o sin registroen modo M, cuando se realice, completa, sin ecocardiografía espectral o Doppler color",Estómago,SIS,PROCEDIMIENTO,21.65,1
2024,"Ecocardiografía transtorácica, en tiempo real con documentacion de la imagen (2D) con o sin registroen modo M, cuando se realice, completa, sin ecocardiografía espectral o Doppler color",Leucemias,FISSAL,PROCEDIMIENTO,9894.05,458
2024,"Ecocardiografía transtorácica, en tiempo real con documentacion de la imagen (2D) con o sin registroen modo M, cuando se realice, completa, sin ecocardiografía espectral o Doppler color",Leucemias,SIS,PROCEDIMIENTO,21.65,1
2024,"Ecocardiografía transtorácica, en tiempo real con documentacion de la imagen (2D) con o sin registroen modo M, cuando se realice, completa, sin ecocardiografía espectral o Doppler color",Linfomas,FISSAL,PROCEDIMIENTO,8335.25,385
2024,"Ecocardiografía transtorácica, en tiempo real con documentacion de la imagen (2D) con o sin registroen modo M, cuando se realice, completa, sin ecocardiografía espectral o Doppler color",Linfomas,SIS,PROCEDIMIENTO,64.94999999999999,3
2024,"Ecocardiografía transtorácica, en tiempo real con documentacion de la imagen (2D) con o sin registroen modo M, cuando se realice, completa, sin ecocardiografía espectral o Doppler color",Mama,FISSAL,PROCEDIMIENTO,56939.5,2630
2024,"Ecocardiografía transtorácica, en tiempo real con documentacion de la imagen (2D) con o sin registroen modo M, cuando se realice, completa, sin ecocardiografía espectral o Doppler color",Mama,SIS,PROCEDIMIENTO,995.9,46
2024,"Ecocardiografía transtorácica, en tiempo real con documentacion de la imagen (2D) con o sin registroen modo M, cuando se realice, completa, sin ecocardiografía espectral o Doppler color",Próstata,FISSAL,PROCEDIMIENTO,995.9,46
2024,"Ecocardiografía, transtorácica, en tiempo real con documentacion de imágenes (2D), incluye registro en modo M, cuando se realice, completo, con ecocardiografía Doppler espectral, y con ecocardiografía de flujo Doppler color",Leucemias,FISSAL,PROCEDIMIENTO,38.339999999999996,3
2024,"Ecografia de partes blandas de cabeza y cuello (pej: tiroides, paratiroides, parotida), tiempo real con documentacion de la imagen",Colon,FISSAL,PROCEDIMIENTO,1601.76,94
2024,"Ecografia de partes blandas de cabeza y cuello (pej: tiroides, paratiroides, parotida), tiempo real con documentacion de la imagen",Colon,SIS,PROCEDIMIENTO,85.19999999999999,5
2024,"Ecografia de partes blandas de cabeza y cuello (pej: tiroides, paratiroides, parotida), tiempo real con documentacion de la imagen",Cuello uterino,FISSAL,PROCEDIMIENTO,5231.28,307
2024,"Ecografia de partes blandas de cabeza y cuello (pej: tiroides, paratiroides, parotida), tiempo real con documentacion de la imagen",Cuello uterino,SIS,PROCEDIMIENTO,170.39999999999998,10
2024,"Ecografia de partes blandas de cabeza y cuello (pej: tiroides, paratiroides, parotida), tiempo real con documentacion de la imagen",Estómago,FISSAL,PROCEDIMIENTO,1243.92,73
2024,"Ecografia de partes blandas de cabeza y cuello (pej: tiroides, paratiroides, parotida), tiempo real con documentacion de la imagen",Estómago,SIS,PROCEDIMIENTO,68.16,4
2024,"Ecografia de partes blandas de cabeza y cuello (pej: tiroides, paratiroides, parotida), tiempo real con documentacion de la imagen",Leucemias,FISSAL,PROCEDIMIENTO,6151.44,362
2024,"Ecografia de partes blandas de cabeza y cuello (pej: tiroides, paratiroides, parotida), tiempo real con documentacion de la imagen",Linfomas,FISSAL,PROCEDIMIENTO,9508.32,558
2024,"Ecografia de partes blandas de cabeza y cuello (pej: tiroides, paratiroides, parotida), tiempo real con documentacion de la imagen",Linfomas,SIS,PROCEDIMIENTO,85.19999999999999,5
2024,"Ecografia de partes blandas de cabeza y cuello (pej: tiroides, paratiroides, parotida), tiempo real con documentacion de la imagen",Mama,FISSAL,PROCEDIMIENTO,21726.0,1275
2024,"Ecografia de partes blandas de cabeza y cuello (pej: tiroides, paratiroides, parotida), tiempo real con documentacion de la imagen",Mama,SIS,PROCEDIMIENTO,255.6,15
2024,"Ecografia de partes blandas de cabeza y cuello (pej: tiroides, paratiroides, parotida), tiempo real con documentacion de la imagen",Próstata,FISSAL,PROCEDIMIENTO,1141.68,67
2024,"Ecografia de partes blandas de cabeza y cuello (pej: tiroides, paratiroides, parotida), tiempo real con documentacion de la imagen",Próstata,SIS,PROCEDIMIENTO,17.04,1
2024,"Ecografia oftálmica, diagnóstica; paquimetría unilateral o bilateral de córnea (determinacion del grosor córneal) (incluye imágenes de múltiples tramas) con interpretación y reporte",Mama,FISSAL,PROCEDIMIENTO,41.32,1
2024,"Ecografía abdominal completa, tiempo real con documentacion de imagen",Colon,FISSAL,PROCEDIMIENTO,4362.24,256
2024,"Ecografía abdominal completa, tiempo real con documentacion de imagen",Colon,SIS,PROCEDIMIENTO,238.56,14
2024,"Ecografía abdominal completa, tiempo real con documentacion de imagen",Cuello uterino,FISSAL,PROCEDIMIENTO,9320.88,548
2024,"Ecografía abdominal completa, tiempo real con documentacion de imagen",Cuello uterino,SIS,PROCEDIMIENTO,1278.0,75
2024,"Ecografía abdominal completa, tiempo real con documentacion de imagen",Estómago,FISSAL,PROCEDIMIENTO,3885.12,228
2024,"Ecografía abdominal completa, tiempo real con documentacion de imagen",Estómago,SIS,PROCEDIMIENTO,255.6,15
2024,"Ecografía abdominal completa, tiempo real con documentacion de imagen",Leucemias,FISSAL,PROCEDIMIENTO,14586.24,857
2024,"Ecografía abdominal completa, tiempo real con documentacion de imagen",Leucemias,SIS,PROCEDIMIENTO,136.32,8
2024,"Ecografía abdominal completa, tiempo real con documentacion de imagen",Linfomas,FISSAL,PROCEDIMIENTO,7991.76,469
2024,"Ecografía abdominal completa, tiempo real con documentacion de imagen",Linfomas,SIS,PROCEDIMIENTO,51.12,3
2024,"Ecografía abdominal completa, tiempo real con documentacion de imagen",Mama,FISSAL,PROCEDIMIENTO,40095.119999999995,2353
2024,"Ecografía abdominal completa, tiempo real con documentacion de imagen",Mama,SIS,PROCEDIMIENTO,1772.1599999999999,104
2024,"Ecografía abdominal completa, tiempo real con documentacion de imagen",Próstata,FISSAL,PROCEDIMIENTO,3339.84,196
2024,"Ecografía abdominal completa, tiempo real con documentacion de imagen",Próstata,SIS,PROCEDIMIENTO,340.8,20
2024,Ecografía abdominal regional (por cuadrantes),Colon,FISSAL,PROCEDIMIENTO,408.96,34
2024,Ecografía abdominal regional (por cuadrantes),Cuello uterino,FISSAL,PROCEDIMIENTO,805.14,67
2024,Ecografía abdominal regional (por cuadrantes),Estómago,FISSAL,PROCEDIMIENTO,1086.3,85
2024,Ecografía abdominal regional (por cuadrantes),Leucemias,FISSAL,PROCEDIMIENTO,1597.5,129
2024,Ecografía abdominal regional (por cuadrantes),Linfomas,FISSAL,PROCEDIMIENTO,600.66,47
2024,Ecografía abdominal regional (por cuadrantes),Mama,FISSAL,PROCEDIMIENTO,702.9,56
2024,Ecografía abdominal regional (por cuadrantes),Próstata,FISSAL,PROCEDIMIENTO,204.48,16
2024,"Ecografía abdominal, tiempo real con documentacion de imagen; limitada (pej: un solo organo, cuadrante, seguimiento)",Colon,FISSAL,PROCEDIMIENTO,77.6,5
2024,"Ecografía abdominal, tiempo real con documentacion de imagen; limitada (pej: un solo organo, cuadrante, seguimiento)",Cuello uterino,FISSAL,PROCEDIMIENTO,170.72,11
2024,"Ecografía abdominal, tiempo real con documentacion de imagen; limitada (pej: un solo organo, cuadrante, seguimiento)",Estómago,FISSAL,PROCEDIMIENTO,186.24,12
2024,"Ecografía abdominal, tiempo real con documentacion de imagen; limitada (pej: un solo organo, cuadrante, seguimiento)",Leucemias,FISSAL,PROCEDIMIENTO,15.52,1
2024,"Ecografía abdominal, tiempo real con documentacion de imagen; limitada (pej: un solo organo, cuadrante, seguimiento)",Mama,FISSAL,PROCEDIMIENTO,15.52,1
2024,Ecografía cavidad pericárdica,Linfomas,FISSAL,PROCEDIMIENTO,18.56,1
2024,"Ecografía de mama(s) (unilateral o bilateral), tiempo real con documentacion de imagen",Colon,FISSAL,PROCEDIMIENTO,869.04,51
2024,"Ecografía de mama(s) (unilateral o bilateral), tiempo real con documentacion de imagen",Colon,SIS,PROCEDIMIENTO,51.12,3
2024,"Ecografía de mama(s) (unilateral o bilateral), tiempo real con documentacion de imagen",Cuello uterino,FISSAL,PROCEDIMIENTO,1652.88,97
2024,"Ecografía de mama(s) (unilateral o bilateral), tiempo real con documentacion de imagen",Cuello uterino,SIS,PROCEDIMIENTO,1721.04,101
2024,"Ecografía de mama(s) (unilateral o bilateral), tiempo real con documentacion de imagen",Estómago,FISSAL,PROCEDIMIENTO,323.76,19
2024,"Ecografía de mama(s) (unilateral o bilateral), tiempo real con documentacion de imagen",Estómago,SIS,PROCEDIMIENTO,85.19999999999999,5
2024,"Ecografía de mama(s) (unilateral o bilateral), tiempo real con documentacion de imagen",Leucemias,FISSAL,PROCEDIMIENTO,408.96,24
2024,"Ecografía de mama(s) (unilateral o bilateral), tiempo real con documentacion de imagen",Linfomas,FISSAL,PROCEDIMIENTO,1226.8799999999999,72
2024,"Ecografía de mama(s) (unilateral o bilateral), tiempo real con documentacion de imagen",Linfomas,SIS,PROCEDIMIENTO,17.04,1
2024,"Ecografía de mama(s) (unilateral o bilateral), tiempo real con documentacion de imagen",Mama,FISSAL,PROCEDIMIENTO,110044.31999999999,6458
2024,"Ecografía de mama(s) (unilateral o bilateral), tiempo real con documentacion de imagen",Mama,SIS,PROCEDIMIENTO,9798.0,575
2024,"Ecografía de mama(s) (unilateral o bilateral), tiempo real con documentacion de imagen",Próstata,FISSAL,PROCEDIMIENTO,34.08,2
2024,Ecografía de muñeca,Mama,FISSAL,PROCEDIMIENTO,12.78,1
2024,Ecografía de tiroides,Cuello uterino,FISSAL,PROCEDIMIENTO,12.78,1
2024,"Ecografía de torax (incluyendo mediastino), tiempo real con documentacion de imagen",Colon,FISSAL,PROCEDIMIENTO,217.28,14
2024,"Ecografía de torax (incluyendo mediastino), tiempo real con documentacion de imagen",Cuello uterino,FISSAL,PROCEDIMIENTO,620.8,41
2024,"Ecografía de torax (incluyendo mediastino), tiempo real con documentacion de imagen",Estómago,FISSAL,PROCEDIMIENTO,915.68,59
2024,"Ecografía de torax (incluyendo mediastino), tiempo real con documentacion de imagen",Leucemias,FISSAL,PROCEDIMIENTO,1676.16,109
2024,"Ecografía de torax (incluyendo mediastino), tiempo real con documentacion de imagen",Linfomas,FISSAL,PROCEDIMIENTO,1505.44,97
2024,"Ecografía de torax (incluyendo mediastino), tiempo real con documentacion de imagen",Mama,FISSAL,PROCEDIMIENTO,3181.6,205
2024,"Ecografía de torax (incluyendo mediastino), tiempo real con documentacion de imagen",Mama,SIS,PROCEDIMIENTO,31.04,2
2024,"Ecografía de torax (incluyendo mediastino), tiempo real con documentacion de imagen",Próstata,FISSAL,PROCEDIMIENTO,77.6,5
2024,Ecografía muscular de región especifica,Mama,FISSAL,PROCEDIMIENTO,38.339999999999996,3
2024,Ecografía no vascular de extremidades por rastreo B y/o en tiempo real,Cuello uterino,FISSAL,PROCEDIMIENTO,15.52,1
2024,Ecografía no vascular de extremidades por rastreo B y/o en tiempo real,Leucemias,FISSAL,PROCEDIMIENTO,93.12,6
2024,Ecografía no vascular de extremidades por rastreo B y/o en tiempo real,Linfomas,FISSAL,PROCEDIMIENTO,62.08,4
2024,Ecografía no vascular de extremidades por rastreo B y/o en tiempo real,Mama,FISSAL,PROCEDIMIENTO,170.72,11
2024,Ecografía no vascular de extremidades por rastreo B y/o en tiempo real,Próstata,FISSAL,PROCEDIMIENTO,15.52,1
2024,"Ecografía oftálmica, diagnóstica; segmento anterior con ecografía bidimensional modo B de inmersion (baño de agua) o biomicroscopia de alta resolución (incluye imágenes de múltiples tramas) con interpretación y reporte",Linfomas,FISSAL,PROCEDIMIENTO,38.339999999999996,3
2024,"Ecografía oftálmica, diagnóstica; segmento anterior con ecografía bidimensional modo B de inmersion (baño de agua) o biomicroscopia de alta resolución (incluye imágenes de múltiples tramas) con interpretación y reporte",Mama,FISSAL,PROCEDIMIENTO,25.56,2
2024,"Ecografía pélvica (no obstétrica), tiempo real con documentacion de imágenes; completa",Colon,FISSAL,PROCEDIMIENTO,15.52,1
2024,"Ecografía pélvica (no obstétrica), tiempo real con documentacion de imágenes; completa",Cuello uterino,FISSAL,PROCEDIMIENTO,170.72,11
2024,"Ecografía pélvica (no obstétrica), tiempo real con documentacion de imágenes; completa",Leucemias,FISSAL,PROCEDIMIENTO,62.08,4
2024,"Ecografía pélvica (no obstétrica), tiempo real con documentacion de imágenes; completa",Linfomas,FISSAL,PROCEDIMIENTO,31.04,2
2024,"Ecografía pélvica (no obstétrica), tiempo real con documentacion de imágenes; completa",Mama,FISSAL,PROCEDIMIENTO,93.12,6
2024,"Ecografía pélvica (no obstétrica), tiempo real con documentacion de imágenes; completa",Próstata,FISSAL,PROCEDIMIENTO,15.52,1
2024,Ecografía transrectal,Colon,FISSAL,PROCEDIMIENTO,31.04,2
2024,Ecografía transrectal,Colon,SIS,PROCEDIMIENTO,15.52,1
2024,Ecografía transrectal,Estómago,FISSAL,PROCEDIMIENTO,31.04,2
2024,Ecografía transrectal,Linfomas,FISSAL,PROCEDIMIENTO,46.56,3
2024,Ecografía transrectal,Próstata,FISSAL,PROCEDIMIENTO,2095.2,135
2024,Ecografía transrectal,Próstata,SIS,PROCEDIMIENTO,93.12,6
2024,Ecografía transvaginal,Colon,FISSAL,PROCEDIMIENTO,877.68,53
2024,Ecografía transvaginal,Colon,SIS,PROCEDIMIENTO,16.56,1
2024,Ecografía transvaginal,Cuello uterino,FISSAL,PROCEDIMIENTO,3262.3199999999997,197
2024,Ecografía transvaginal,Cuello uterino,SIS,PROCEDIMIENTO,546.48,33
