tiempo,diag_group,iafas,tipo_consumo,TOTAL_NETO
2023-08-01,Próstata,SIS,INSUMO,1614.76
2023-08-01,Próstata,SIS,MEDICAMENTO,2900.522
2023-08-01,Próstata,SIS,PROCEDIMIENTO,6602.76
2023-09-01,Colon,FISSAL,INSUMO,21807.18
2023-09-01,Colon,FISSAL,MEDICAMENTO,329877.436
2023-09-01,Colon,FISSAL,PROCEDIMIENTO,75315.12
2023-09-01,Colon,SIS,INSUMO,4108.52
2023-09-01,Colon,SIS,MEDICAMENTO,2313.9700000000003
2023-09-01,Colon,SIS,PROCEDIMIENTO,3931.63
2023-09-01,Cuello uterino,FISSAL,INSUMO,108325.38
2023-09-01,Cuello uterino,FISSAL,MEDICAMENTO,306037.5992
2023-09-01,Cuello uterino,FISSAL,PROCEDIMIENTO,267289.59
2023-09-01,Cuello uterino,SIS,INSUMO,420.69
2023-09-01,Cuello uterino,SIS,MEDICAMENTO,592.48
2023-09-01,Cuello uterino,SIS,PROCEDIMIENTO,2190.47
2023-09-01,Estómago,FISSAL,INSUMO,59672.46
2023-09-01,Estómago,FISSAL,MEDICAMENTO,47154.8214
2023-09-01,Estómago,FISSAL,PROCEDIMIENTO,90802.59
2023-09-01,Estómago,SIS,INSUMO,3487.6000000000004
2023-09-01,Estómago,SIS,MEDICAMENTO,2079.672
2023-09-01,Estómago,SIS,PROCEDIMIENTO,5674.94
2023-09-01,Leucemias,FISSAL,INSUMO,153338.73
2023-09-01,Leucemias,FISSAL,MEDICAMENTO,302612.145
2023-09-01,Leucemias,FISSAL,PROCEDIMIENTO,588581.24
2023-09-01,Leucemias,SIS,MEDICAMENTO,0.0
2023-09-01,Leucemias,SIS,PROCEDIMIENTO,994.92
2023-09-01,Linfomas,FISSAL,INSUMO,42780.61
2023-09-01,Linfomas,FISSAL,MEDICAMENTO,168188.6182
2023-09-01,Linfomas,FISSAL,PROCEDIMIENTO,198395.1
2023-09-01,Linfomas,SIS,INSUMO,10927.53
2023-09-01,Linfomas,SIS,MEDICAMENTO,5290.5262
2023-09-01,Linfomas,SIS,PROCEDIMIENTO,11150.6
2023-09-01,Mama,FISSAL,INSUMO,183698.78
2023-09-01,Mama,FISSAL,MEDICAMENTO,600184.8592000001
2023-09-01,Mama,FISSAL,PROCEDIMIENTO,523567.41
2023-09-01,Mama,SIS,INSUMO,1437.45
2023-09-01,Mama,SIS,MEDICAMENTO,535.924
2023-09-01,Mama,SIS,PROCEDIMIENTO,5246.71
2023-09-01,No oncológico (comparador),FISSAL,INSUMO,778.84
2023-09-01,No oncológico (comparador),FISSAL,MEDICAMENTO,2114.77
2023-09-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,3403.7
2023-09-01,No oncológico (comparador),SIS,INSUMO,80646.56
2023-09-01,No oncológico (comparador),SIS,MEDICAMENTO,131218.2948
2023-09-01,No oncológico (comparador),SIS,PROCEDIMIENTO,120244.76
2023-09-01,Otro,FISSAL,INSUMO,44876.49
2023-09-01,Otro,FISSAL,MEDICAMENTO,69792.816
2023-09-01,Otro,FISSAL,PROCEDIMIENTO,39305.44
2023-09-01,Otro,SIS,INSUMO,892057.9400000001
2023-09-01,Otro,SIS,MEDICAMENTO,955589.204
2023-09-01,Otro,SIS,PROCEDIMIENTO,1280862.67
2023-09-01,Próstata,FISSAL,INSUMO,35864.14
2023-09-01,Próstata,FISSAL,MEDICAMENTO,40301.0358
2023-09-01,Próstata,FISSAL,PROCEDIMIENTO,140766.68
2023-09-01,Próstata,SIS,INSUMO,1.62
2023-09-01,Próstata,SIS,MEDICAMENTO,117.24000000000001
2023-09-01,Próstata,SIS,PROCEDIMIENTO,1672.53
2023-10-01,Colon,FISSAL,INSUMO,98978.95
2023-10-01,Colon,FISSAL,MEDICAMENTO,51691.1084
2023-10-01,Colon,FISSAL,PROCEDIMIENTO,84629.64
2023-10-01,Colon,SIS,INSUMO,4947.81
2023-10-01,Colon,SIS,MEDICAMENTO,1616.7732
2023-10-01,Colon,SIS,PROCEDIMIENTO,10343.43
2023-10-01,Cuello uterino,FISSAL,INSUMO,114405.7
2023-10-01,Cuello uterino,FISSAL,MEDICAMENTO,115564.4498
2023-10-01,Cuello uterino,FISSAL,PROCEDIMIENTO,300643.62
2023-10-01,Cuello uterino,SIS,INSUMO,1280.98
2023-10-01,Cuello uterino,SIS,MEDICAMENTO,358.992
2023-10-01,Cuello uterino,SIS,PROCEDIMIENTO,5095.860000000001
2023-10-01,Estómago,FISSAL,INSUMO,69747.47
2023-10-01,Estómago,FISSAL,MEDICAMENTO,53198.3862
2023-10-01,Estómago,FISSAL,PROCEDIMIENTO,83575.73
2023-10-01,Estómago,SIS,INSUMO,2106.51
2023-10-01,Estómago,SIS,MEDICAMENTO,687.515
2023-10-01,Estómago,SIS,PROCEDIMIENTO,1746.57
2023-10-01,Leucemias,FISSAL,INSUMO,227168.35
2023-10-01,Leucemias,FISSAL,MEDICAMENTO,471352.6614
2023-10-01,Leucemias,FISSAL,PROCEDIMIENTO,705876.33
2023-10-01,Leucemias,SIS,INSUMO,2706.0299999999997
2023-10-01,Leucemias,SIS,MEDICAMENTO,2693.498
2023-10-01,Leucemias,SIS,PROCEDIMIENTO,15048.97
2023-10-01,Linfomas,FISSAL,INSUMO,82200.17
2023-10-01,Linfomas,FISSAL,MEDICAMENTO,130031.7154
2023-10-01,Linfomas,FISSAL,PROCEDIMIENTO,207299.63
2023-10-01,Linfomas,SIS,INSUMO,2301.94
2023-10-01,Linfomas,SIS,MEDICAMENTO,65.74
2023-10-01,Linfomas,SIS,PROCEDIMIENTO,313.31
2023-10-01,Mama,FISSAL,INSUMO,183424.69
2023-10-01,Mama,FISSAL,MEDICAMENTO,220371.4264
2023-10-01,Mama,FISSAL,PROCEDIMIENTO,434437.86
2023-10-01,Mama,SIS,INSUMO,4540.55
2023-10-01,Mama,SIS,MEDICAMENTO,613.6
2023-10-01,Mama,SIS,PROCEDIMIENTO,9700.43
2023-10-01,No oncológico (comparador),FISSAL,INSUMO,1597.32
2023-10-01,No oncológico (comparador),FISSAL,MEDICAMENTO,4144.71
2023-10-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,8021.3
2023-10-01,No oncológico (comparador),SIS,INSUMO,76471.91
2023-10-01,No oncológico (comparador),SIS,MEDICAMENTO,105523.2834
2023-10-01,No oncológico (comparador),SIS,PROCEDIMIENTO,131400.69
2023-10-01,Otro,FISSAL,INSUMO,62186.11
2023-10-01,Otro,FISSAL,MEDICAMENTO,86229.703
2023-10-01,Otro,FISSAL,PROCEDIMIENTO,48811.630000000005
2023-10-01,Otro,SIS,INSUMO,1145272.99
2023-10-01,Otro,SIS,MEDICAMENTO,1081979.8184
2023-10-01,Otro,SIS,PROCEDIMIENTO,1448189.47
2023-10-01,Próstata,FISSAL,INSUMO,32889.29
2023-10-01,Próstata,FISSAL,MEDICAMENTO,47989.009
2023-10-01,Próstata,FISSAL,PROCEDIMIENTO,133402.9
2023-10-01,Próstata,SIS,INSUMO,1761.4
2023-10-01,Próstata,SIS,MEDICAMENTO,603.326
2023-10-01,Próstata,SIS,PROCEDIMIENTO,2675.9500000000003
2023-11-01,Colon,FISSAL,INSUMO,207432.77
2023-11-01,Colon,FISSAL,MEDICAMENTO,173793.0905
2023-11-01,Colon,FISSAL,PROCEDIMIENTO,289397.15
2023-11-01,Colon,SIS,INSUMO,4788.110000000001
2023-11-01,Colon,SIS,MEDICAMENTO,935.06
2023-11-01,Colon,SIS,PROCEDIMIENTO,6226.860000000001
2023-11-01,Cuello uterino,FISSAL,INSUMO,242371.18
2023-11-01,Cuello uterino,FISSAL,MEDICAMENTO,202225.8247
2023-11-01,Cuello uterino,FISSAL,PROCEDIMIENTO,692543.71
2023-11-01,Cuello uterino,SIS,INSUMO,4140.67
2023-11-01,Cuello uterino,SIS,MEDICAMENTO,745.528
2023-11-01,Cuello uterino,SIS,PROCEDIMIENTO,6635.16
2023-11-01,Estómago,FISSAL,INSUMO,155271.56
2023-11-01,Estómago,FISSAL,MEDICAMENTO,95919.803
2023-11-01,Estómago,FISSAL,PROCEDIMIENTO,201539.87
2023-11-01,Estómago,SIS,INSUMO,641.96
2023-11-01,Estómago,SIS,MEDICAMENTO,597.3325
2023-11-01,Estómago,SIS,PROCEDIMIENTO,1003.86
2023-11-01,Leucemias,FISSAL,INSUMO,651662.38
2023-11-01,Leucemias,FISSAL,MEDICAMENTO,1278295.5727
2023-11-01,Leucemias,FISSAL,PROCEDIMIENTO,2354751.09
2023-11-01,Leucemias,SIS,INSUMO,5891.16
2023-11-01,Leucemias,SIS,MEDICAMENTO,3828.12
2023-11-01,Leucemias,SIS,PROCEDIMIENTO,19628.04
2023-11-01,Linfomas,FISSAL,INSUMO,147011.37
2023-11-01,Linfomas,FISSAL,MEDICAMENTO,198790.92489999998
2023-11-01,Linfomas,FISSAL,PROCEDIMIENTO,361262.17
2023-11-01,Linfomas,SIS,INSUMO,339.27000000000004
2023-11-01,Linfomas,SIS,MEDICAMENTO,336.31
2023-11-01,Linfomas,SIS,PROCEDIMIENTO,4268.0
2023-11-01,Mama,FISSAL,INSUMO,382973.04
2023-11-01,Mama,FISSAL,MEDICAMENTO,415050.9094
2023-11-01,Mama,FISSAL,PROCEDIMIENTO,914261.23
2023-11-01,Mama,SIS,INSUMO,3515.53
2023-11-01,Mama,SIS,MEDICAMENTO,1002.069
2023-11-01,Mama,SIS,PROCEDIMIENTO,9923.57
2023-11-01,No oncológico (comparador),FISSAL,INSUMO,7169.89
2023-11-01,No oncológico (comparador),FISSAL,MEDICAMENTO,2055.39
2023-11-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,11351.07
2023-11-01,No oncológico (comparador),SIS,INSUMO,111681.58
2023-11-01,No oncológico (comparador),SIS,MEDICAMENTO,311154.4201
2023-11-01,No oncológico (comparador),SIS,PROCEDIMIENTO,215230.95
2023-11-01,Otro,FISSAL,INSUMO,167418.77
2023-11-01,Otro,FISSAL,MEDICAMENTO,174837.37399999998
2023-11-01,Otro,FISSAL,PROCEDIMIENTO,304316.94
2023-11-01,Otro,SIS,INSUMO,1947644.2
2023-11-01,Otro,SIS,MEDICAMENTO,1181782.1877
2023-11-01,Otro,SIS,PROCEDIMIENTO,2624929.06
2023-11-01,Próstata,FISSAL,INSUMO,74406.53
2023-11-01,Próstata,FISSAL,MEDICAMENTO,81168.5935
2023-11-01,Próstata,FISSAL,PROCEDIMIENTO,226464.69
2023-11-01,Próstata,SIS,INSUMO,3075.19
2023-11-01,Próstata,SIS,MEDICAMENTO,722.4549999999999
2023-11-01,Próstata,SIS,PROCEDIMIENTO,6154.23
2023-12-01,Colon,FISSAL,INSUMO,141065.68
2023-12-01,Colon,FISSAL,MEDICAMENTO,69537.1939
2023-12-01,Colon,FISSAL,PROCEDIMIENTO,211284.61
2023-12-01,Colon,SIS,INSUMO,558.34
2023-12-01,Colon,SIS,MEDICAMENTO,539.36
2023-12-01,Colon,SIS,PROCEDIMIENTO,5394.15
2023-12-01,Cuello uterino,FISSAL,INSUMO,230315.58
2023-12-01,Cuello uterino,FISSAL,MEDICAMENTO,187560.718
2023-12-01,Cuello uterino,FISSAL,PROCEDIMIENTO,680794.48
2023-12-01,Cuello uterino,SIS,INSUMO,1957.36
2023-12-01,Cuello uterino,SIS,MEDICAMENTO,875.9949999999999
2023-12-01,Cuello uterino,SIS,PROCEDIMIENTO,6587.85
2023-12-01,Estómago,FISSAL,INSUMO,176224.88
2023-12-01,Estómago,FISSAL,MEDICAMENTO,112492.6321
2023-12-01,Estómago,FISSAL,PROCEDIMIENTO,261005.12
2023-12-01,Estómago,SIS,INSUMO,1530.79
2023-12-01,Estómago,SIS,MEDICAMENTO,343.0975
2023-12-01,Estómago,SIS,PROCEDIMIENTO,2844.9
2023-12-01,Leucemias,FISSAL,INSUMO,614628.49
2023-12-01,Leucemias,FISSAL,MEDICAMENTO,1273625.275
2023-12-01,Leucemias,FISSAL,PROCEDIMIENTO,2368104.97
2023-12-01,Leucemias,SIS,INSUMO,285.02
2023-12-01,Leucemias,SIS,MEDICAMENTO,46.43
2023-12-01,Leucemias,SIS,PROCEDIMIENTO,5518.57
2023-12-01,Linfomas,FISSAL,INSUMO,211299.77
2023-12-01,Linfomas,FISSAL,MEDICAMENTO,311939.161
2023-12-01,Linfomas,FISSAL,PROCEDIMIENTO,584331.78
2023-12-01,Linfomas,SIS,INSUMO,4610.21
2023-12-01,Linfomas,SIS,MEDICAMENTO,3424.37
2023-12-01,Linfomas,SIS,PROCEDIMIENTO,8532.9
2023-12-01,Mama,FISSAL,INSUMO,301886.43
2023-12-01,Mama,FISSAL,MEDICAMENTO,370096.5608
2023-12-01,Mama,FISSAL,PROCEDIMIENTO,933175.46
2023-12-01,Mama,SIS,INSUMO,1718.76
2023-12-01,Mama,SIS,MEDICAMENTO,511.646
2023-12-01,Mama,SIS,PROCEDIMIENTO,5096.45
2023-12-01,No oncológico (comparador),FISSAL,INSUMO,2190.3
2023-12-01,No oncológico (comparador),FISSAL,MEDICAMENTO,4745.99
2023-12-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,9000.65
2023-12-01,No oncológico (comparador),SIS,INSUMO,77850.52
2023-12-01,No oncológico (comparador),SIS,MEDICAMENTO,203328.4235
2023-12-01,No oncológico (comparador),SIS,PROCEDIMIENTO,153590.44
2023-12-01,Otro,FISSAL,INSUMO,59292.16
2023-12-01,Otro,FISSAL,MEDICAMENTO,160585.802
2023-12-01,Otro,FISSAL,PROCEDIMIENTO,186898.92
2023-12-01,Otro,SIS,INSUMO,1759363.87
2023-12-01,Otro,SIS,MEDICAMENTO,1057693.2736
2023-12-01,Otro,SIS,PROCEDIMIENTO,2525231.24
2023-12-01,Próstata,FISSAL,INSUMO,97345.08
2023-12-01,Próstata,FISSAL,MEDICAMENTO,87222.6616
2023-12-01,Próstata,FISSAL,PROCEDIMIENTO,202286.56
2023-12-01,Próstata,SIS,INSUMO,169.87
2023-12-01,Próstata,SIS,MEDICAMENTO,980.22
2023-12-01,Próstata,SIS,PROCEDIMIENTO,1407.84
2024-01-01,Colon,FISSAL,INSUMO,205940.14
2024-01-01,Colon,FISSAL,MEDICAMENTO,65812.6315
2024-01-01,Colon,FISSAL,PROCEDIMIENTO,244054.02
2024-01-01,Colon,SIS,INSUMO,16678.08
2024-01-01,Colon,SIS,MEDICAMENTO,10496.382
2024-01-01,Colon,SIS,PROCEDIMIENTO,17690.15
2024-01-01,Cuello uterino,FISSAL,INSUMO,248868.19999999998
2024-01-01,Cuello uterino,FISSAL,MEDICAMENTO,211307.7873
2024-01-01,Cuello uterino,FISSAL,PROCEDIMIENTO,723182.65
2024-01-01,Cuello uterino,SIS,INSUMO,8926.91
2024-01-01,Cuello uterino,SIS,MEDICAMENTO,22533.17
2024-01-01,Cuello uterino,SIS,PROCEDIMIENTO,74511.87999999999
2024-01-01,Estómago,FISSAL,INSUMO,167000.46
2024-01-01,Estómago,FISSAL,MEDICAMENTO,80735.2417
2024-01-01,Estómago,FISSAL,PROCEDIMIENTO,223794.49
2024-01-01,Estómago,SIS,INSUMO,26877.21
2024-01-01,Estómago,SIS,MEDICAMENTO,4826.322
2024-01-01,Estómago,SIS,PROCEDIMIENTO,15638.56
2024-01-01,Leucemias,FISSAL,INSUMO,417842.21
2024-01-01,Leucemias,FISSAL,MEDICAMENTO,1241463.8428
2024-01-01,Leucemias,FISSAL,PROCEDIMIENTO,2090678.52
2024-01-01,Leucemias,SIS,INSUMO,14278.470000000001
2024-01-01,Leucemias,SIS,MEDICAMENTO,23257.429
2024-01-01,Leucemias,SIS,PROCEDIMIENTO,52715.79
2024-01-01,Linfomas,FISSAL,INSUMO,117027.15
2024-01-01,Linfomas,FISSAL,MEDICAMENTO,203546.8705
2024-01-01,Linfomas,FISSAL,PROCEDIMIENTO,462217.79
2024-01-01,Linfomas,SIS,INSUMO,6493.03
2024-01-01,Linfomas,SIS,MEDICAMENTO,8894.51
2024-01-01,Linfomas,SIS,PROCEDIMIENTO,31587.43
2024-01-01,Mama,FISSAL,INSUMO,337684.1
2024-01-01,Mama,FISSAL,MEDICAMENTO,330840.8641
2024-01-01,Mama,FISSAL,PROCEDIMIENTO,939683.63
2024-01-01,Mama,SIS,INSUMO,35305.369999999995
2024-01-01,Mama,SIS,MEDICAMENTO,62136.218
2024-01-01,Mama,SIS,PROCEDIMIENTO,103122.12
2024-01-01,No oncológico (comparador),FISSAL,INSUMO,10593.76
2024-01-01,No oncológico (comparador),FISSAL,MEDICAMENTO,4198.064
2024-01-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,22130.11
2024-01-01,No oncológico (comparador),SIS,INSUMO,67274.99
2024-01-01,No oncológico (comparador),SIS,MEDICAMENTO,255111.6335
2024-01-01,No oncológico (comparador),SIS,PROCEDIMIENTO,202324.33
2024-01-01,Otro,FISSAL,INSUMO,81821.97
2024-01-01,Otro,FISSAL,MEDICAMENTO,131350.94
2024-01-01,Otro,FISSAL,PROCEDIMIENTO,212929.76
2024-01-01,Otro,SIS,INSUMO,1877348.16
2024-01-01,Otro,SIS,MEDICAMENTO,1134454.7931
2024-01-01,Otro,SIS,PROCEDIMIENTO,2698575.39
2024-01-01,Próstata,FISSAL,INSUMO,66005.16
2024-01-01,Próstata,FISSAL,MEDICAMENTO,67829.2775
2024-01-01,Próstata,FISSAL,PROCEDIMIENTO,230691.8
2024-01-01,Próstata,SIS,INSUMO,2507.2599999999998
2024-01-01,Próstata,SIS,MEDICAMENTO,4830.76
2024-01-01,Próstata,SIS,PROCEDIMIENTO,28629.28
2024-02-01,Colon,FISSAL,INSUMO,138004.25
2024-02-01,Colon,FISSAL,MEDICAMENTO,81640.5568
2024-02-01,Colon,FISSAL,PROCEDIMIENTO,225637.35
2024-02-01,Colon,SIS,INSUMO,9374.130000000001
2024-02-01,Colon,SIS,MEDICAMENTO,976.475
2024-02-01,Colon,SIS,PROCEDIMIENTO,2978.47
2024-02-01,Cuello uterino,FISSAL,INSUMO,204568.21
2024-02-01,Cuello uterino,FISSAL,MEDICAMENTO,228660.1777
2024-02-01,Cuello uterino,FISSAL,PROCEDIMIENTO,695386.45
2024-02-01,Cuello uterino,SIS,INSUMO,5904.09
2024-02-01,Cuello uterino,SIS,MEDICAMENTO,501.652
2024-02-01,Cuello uterino,SIS,PROCEDIMIENTO,18039.079999999998
2024-02-01,Estómago,FISSAL,INSUMO,88213.68000000001
2024-02-01,Estómago,FISSAL,MEDICAMENTO,80965.5536
2024-02-01,Estómago,FISSAL,PROCEDIMIENTO,166546.93
2024-02-01,Estómago,SIS,INSUMO,1601.08
2024-02-01,Estómago,SIS,MEDICAMENTO,460.0325
2024-02-01,Estómago,SIS,PROCEDIMIENTO,3271.52
2024-02-01,Leucemias,FISSAL,INSUMO,373731.29
2024-02-01,Leucemias,FISSAL,MEDICAMENTO,903549.9689
2024-02-01,Leucemias,FISSAL,PROCEDIMIENTO,2010112.44
2024-02-01,Leucemias,SIS,INSUMO,310.87
2024-02-01,Leucemias,SIS,MEDICAMENTO,430.22
2024-02-01,Leucemias,SIS,PROCEDIMIENTO,6510.03
2024-02-01,Linfomas,FISSAL,INSUMO,95951.73
2024-02-01,Linfomas,FISSAL,MEDICAMENTO,157811.896
2024-02-01,Linfomas,FISSAL,PROCEDIMIENTO,414239.3
2024-02-01,Linfomas,SIS,INSUMO,549.6700000000001
2024-02-01,Linfomas,SIS,MEDICAMENTO,1049.3275
2024-02-01,Linfomas,SIS,PROCEDIMIENTO,5232.52
2024-02-01,Mama,FISSAL,INSUMO,314546.87
2024-02-01,Mama,FISSAL,MEDICAMENTO,427203.3212
2024-02-01,Mama,FISSAL,PROCEDIMIENTO,1042566.51
2024-02-01,Mama,SIS,INSUMO,2135.72
2024-02-01,Mama,SIS,MEDICAMENTO,1726.735
2024-02-01,Mama,SIS,PROCEDIMIENTO,9600.07
2024-02-01,No oncológico (comparador),FISSAL,INSUMO,10996.6
2024-02-01,No oncológico (comparador),FISSAL,MEDICAMENTO,6782.898
2024-02-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,33789.87
2024-02-01,No oncológico (comparador),SIS,INSUMO,77153.69
2024-02-01,No oncológico (comparador),SIS,MEDICAMENTO,210691.2156
2024-02-01,No oncológico (comparador),SIS,PROCEDIMIENTO,176998.36
2024-02-01,Otro,FISSAL,INSUMO,43524.17
2024-02-01,Otro,FISSAL,MEDICAMENTO,105224.0845
2024-02-01,Otro,FISSAL,PROCEDIMIENTO,170742.76
2024-02-01,Otro,SIS,INSUMO,1909470.57
2024-02-01,Otro,SIS,MEDICAMENTO,1379579.3693
2024-02-01,Otro,SIS,PROCEDIMIENTO,2922319.82
2024-02-01,Próstata,FISSAL,INSUMO,61311.17
2024-02-01,Próstata,FISSAL,MEDICAMENTO,77236.487
2024-02-01,Próstata,FISSAL,PROCEDIMIENTO,226337.83
2024-02-01,Próstata,SIS,INSUMO,25.95
2024-02-01,Próstata,SIS,MEDICAMENTO,732.8599999999999
2024-02-01,Próstata,SIS,PROCEDIMIENTO,1775.1299999999999
2024-03-01,Colon,FISSAL,INSUMO,170137.29
2024-03-01,Colon,FISSAL,MEDICAMENTO,134752.4228
2024-03-01,Colon,FISSAL,PROCEDIMIENTO,243153.07
2024-03-01,Colon,SIS,INSUMO,165.64000000000001
2024-03-01,Colon,SIS,MEDICAMENTO,694.24
2024-03-01,Colon,SIS,PROCEDIMIENTO,2269.6
2024-03-01,Cuello uterino,FISSAL,INSUMO,255223.68000000002
2024-03-01,Cuello uterino,FISSAL,MEDICAMENTO,238995.4952
2024-03-01,Cuello uterino,FISSAL,PROCEDIMIENTO,612036.35
2024-03-01,Cuello uterino,SIS,INSUMO,4406.53
2024-03-01,Cuello uterino,SIS,MEDICAMENTO,416.476
2024-03-01,Cuello uterino,SIS,PROCEDIMIENTO,16832.68
2024-03-01,Estómago,FISSAL,INSUMO,118019.61
2024-03-01,Estómago,FISSAL,MEDICAMENTO,75538.7789
2024-03-01,Estómago,FISSAL,PROCEDIMIENTO,202755.11
2024-03-01,Estómago,SIS,INSUMO,846.24
2024-03-01,Estómago,SIS,MEDICAMENTO,220.8225
2024-03-01,Estómago,SIS,PROCEDIMIENTO,1722.77
2024-03-01,Leucemias,FISSAL,INSUMO,308095.39
2024-03-01,Leucemias,FISSAL,MEDICAMENTO,931954.9822
2024-03-01,Leucemias,FISSAL,PROCEDIMIENTO,1880910.73
2024-03-01,Leucemias,SIS,INSUMO,154.65
2024-03-01,Leucemias,SIS,MEDICAMENTO,136.54999999999998
2024-03-01,Leucemias,SIS,PROCEDIMIENTO,4766.66
2024-03-01,Linfomas,FISSAL,INSUMO,86692.63
2024-03-01,Linfomas,FISSAL,MEDICAMENTO,179900.1019
2024-03-01,Linfomas,FISSAL,PROCEDIMIENTO,384887.05
2024-03-01,Linfomas,SIS,INSUMO,301.24
2024-03-01,Linfomas,SIS,MEDICAMENTO,14.2075
2024-03-01,Linfomas,SIS,PROCEDIMIENTO,1182.88
2024-03-01,Mama,FISSAL,INSUMO,355366.82
2024-03-01,Mama,FISSAL,MEDICAMENTO,400169.1688
2024-03-01,Mama,FISSAL,PROCEDIMIENTO,1047730.17
2024-03-01,Mama,SIS,INSUMO,3589.11
2024-03-01,Mama,SIS,MEDICAMENTO,421.05400000000003
2024-03-01,Mama,SIS,PROCEDIMIENTO,12771.72
2024-03-01,No oncológico (comparador),FISSAL,INSUMO,2773.67
2024-03-01,No oncológico (comparador),FISSAL,MEDICAMENTO,2928.27
2024-03-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,9750.2
2024-03-01,No oncológico (comparador),SIS,INSUMO,68755.69
2024-03-01,No oncológico (comparador),SIS,MEDICAMENTO,163823.2382
2024-03-01,No oncológico (comparador),SIS,PROCEDIMIENTO,166028.05
2024-03-01,Otro,FISSAL,INSUMO,47175.19
2024-03-01,Otro,FISSAL,MEDICAMENTO,118235.425
2024-03-01,Otro,FISSAL,PROCEDIMIENTO,123029.2
2024-03-01,Otro,SIS,INSUMO,1827519.68
2024-03-01,Otro,SIS,MEDICAMENTO,1293425.6867
2024-03-01,Otro,SIS,PROCEDIMIENTO,2583223.89
2024-03-01,Próstata,FISSAL,INSUMO,60745.5
2024-03-01,Próstata,FISSAL,MEDICAMENTO,80784.5468
2024-03-01,Próstata,FISSAL,PROCEDIMIENTO,234412.85
2024-03-01,Próstata,SIS,INSUMO,559.23
2024-03-01,Próstata,SIS,MEDICAMENTO,287.205
2024-03-01,Próstata,SIS,PROCEDIMIENTO,1374.1399999999999
2024-04-01,Colon,FISSAL,INSUMO,203200.442
2024-04-01,Colon,FISSAL,MEDICAMENTO,173723.8818
2024-04-01,Colon,FISSAL,PROCEDIMIENTO,293955.54
2024-04-01,Colon,SIS,INSUMO,15986.36
2024-04-01,Colon,SIS,MEDICAMENTO,849.418
2024-04-01,Colon,SIS,PROCEDIMIENTO,4430.38
2024-04-01,Cuello uterino,FISSAL,INSUMO,320207.952
2024-04-01,Cuello uterino,FISSAL,MEDICAMENTO,254697.3448
2024-04-01,Cuello uterino,FISSAL,PROCEDIMIENTO,897032.55
2024-04-01,Cuello uterino,SIS,INSUMO,802.61
2024-04-01,Cuello uterino,SIS,MEDICAMENTO,542.52
2024-04-01,Cuello uterino,SIS,PROCEDIMIENTO,16978.85
2024-04-01,Estómago,FISSAL,INSUMO,142777.36
2024-04-01,Estómago,FISSAL,MEDICAMENTO,69115.85859999999
2024-04-01,Estómago,FISSAL,PROCEDIMIENTO,215027.9
2024-04-01,Estómago,SIS,INSUMO,705.38
2024-04-01,Estómago,SIS,MEDICAMENTO,93.5515
2024-04-01,Estómago,SIS,PROCEDIMIENTO,1212.68
2024-04-01,Leucemias,FISSAL,INSUMO,387076.33
2024-04-01,Leucemias,FISSAL,MEDICAMENTO,1204642.2007
2024-04-01,Leucemias,FISSAL,PROCEDIMIENTO,2530930.33
2024-04-01,Leucemias,SIS,INSUMO,273.99
2024-04-01,Leucemias,SIS,MEDICAMENTO,41.72
2024-04-01,Leucemias,SIS,PROCEDIMIENTO,4578.95
2024-04-01,Linfomas,FISSAL,INSUMO,124175.394
2024-04-01,Linfomas,FISSAL,MEDICAMENTO,200850.3808
2024-04-01,Linfomas,FISSAL,PROCEDIMIENTO,541344.24
2024-04-01,Linfomas,SIS,INSUMO,1020.68
2024-04-01,Linfomas,SIS,MEDICAMENTO,547.879
2024-04-01,Linfomas,SIS,PROCEDIMIENTO,6185.2699999999995
2024-04-01,Mama,FISSAL,INSUMO,369490.784
2024-04-01,Mama,FISSAL,MEDICAMENTO,445202.5149
2024-04-01,Mama,FISSAL,PROCEDIMIENTO,1119837.04
2024-04-01,Mama,SIS,INSUMO,3383.57
2024-04-01,Mama,SIS,MEDICAMENTO,1632.007
2024-04-01,Mama,SIS,PROCEDIMIENTO,12861.91
2024-04-01,No oncológico (comparador),FISSAL,INSUMO,4281.03
2024-04-01,No oncológico (comparador),FISSAL,MEDICAMENTO,2599.71
2024-04-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,14675.42
2024-04-01,No oncológico (comparador),SIS,INSUMO,70413.244
2024-04-01,No oncológico (comparador),SIS,MEDICAMENTO,339325.2465
2024-04-01,No oncológico (comparador),SIS,PROCEDIMIENTO,192857.6
2024-04-01,Otro,FISSAL,INSUMO,36232.53
2024-04-01,Otro,FISSAL,MEDICAMENTO,71085.818
2024-04-01,Otro,FISSAL,PROCEDIMIENTO,66066.48
2024-04-01,Otro,SIS,INSUMO,1904723.64
2024-04-01,Otro,SIS,MEDICAMENTO,1288394.0851
2024-04-01,Otro,SIS,PROCEDIMIENTO,2980037.08
2024-04-01,Próstata,FISSAL,INSUMO,76377.62
